req_id,defined_in,statement_short,sds_ref,sdd_ref,tp_ref,code_ref,test_ref,status
REQ_SDD_NOT_007,SDD,`EmailNotificationChannel` and `WhatsAppNotificationChannel` SHALL lo…,,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_NOT_008,SDD,The new `config/notifications.yaml` schema (REQ_SDS_CFG_001 amended t…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/notifications/loader.py,tests/notifications/test_loader.py,TEST
REQ_SDD_PER_001,SDD,`SafetyLayer.must_halt()` SHALL execute in O(1) time and SHALL NOT ac…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/persistence/__init__.py;trading_system/persistence/connection.py,tests/persistence/test_connection.py,TEST
REQ_SDD_PER_002,SDD,`PhaseEngine.resolve()` SHALL execute in O(N) where N is the number o…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/phase_engine/__init__.py;trading_system/persistence/connection.py;trading_system/persistence/repositories/transition.py;trading_system/persistence/repositories/portfolio.py,tests/persistence/test_transition_repository.py;tests/persistence/test_portfolio_repository.py,TEST
REQ_SDD_PER_003,SDD,`RiskEngine.pre_trade()` SHALL execute in O(P) where P is the number…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/persistence/mappers.py;trading_system/persistence/repositories/registry.py,tests/persistence/test_portfolio_repository.py,TEST
REQ_SDD_PER_004,SDD,"Backtest throughput on the mock provider SHALL achieve ≥ 10,000 ticks…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/backtesting/__init__.py;trading_system/backtesting/market_replay.py;trading_system/persistence/__init__.py;trading_system/persistence/migrations/__init__.py;trading_system/persistence/migrations/runner.py,tests/backtesting/test_market_replay.py;tests/persistence/test_migrations.py,TEST
REQ_SDD_PER_005,SDD,"Portfolio mutation paths (`apply()`, equity recording) SHALL be O(1)…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/notifications/approval.py;trading_system/accounts/token_verifier.py;trading_system/persistence/repositories/__init__.py;trading_system/persistence/repositories/registry.py,tests/persistence/test_registry_repository.py,TEST
REQ_SDD_PER_006,SDD,"`BacktestResultRepository.lookup(strategy_id, git_sha, config_hash, s…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/persistence/repositories/__init__.py;trading_system/persistence/repositories/backtest.py,tests/backtesting/test_result_rationales.py;tests/persistence/test_backtest_repository.py,TEST
REQ_SDD_PER_007,SDD,`KillSwitchSnapshotRepository.write(snapshot)` SHALL be the default `…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/persistence/repositories/__init__.py;trading_system/persistence/repositories/snapshot.py,tests/persistence/test_snapshot_repository.py,TEST
REQ_SDD_PER_008,SDD,Every schema table SHALL carry an `account_id` column with `DEFAULT '…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/models/identifiers.py;trading_system/accounts/account.py,tests/accounts/test_persistence_interop.py;tests/persistence/test_transition_repository.py;tests/persistence/test_registry_repository.py;tests/persistence/test_portfolio_repository.py,TEST
REQ_SDD_PMG_001,SDD,"`Rebalancer.propose(portfolio, *, phase_targets)` SHALL iterate `phas…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/portfolio_manager/__init__.py;trading_system/portfolio_manager/rebalancer.py;trading_system/portfolio_manager/proposal.py,tests/portfolio_manager/test_rebalancer.py;tests/portfolio_manager/test_proposal.py,TEST
REQ_SDD_PMG_002,SDD,`TaxHarvesterFacade.propose` SHALL silently drop suggestions whose `i…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/portfolio_manager/tax_harvester_facade.py,tests/portfolio_manager/test_tax_harvester_facade.py,TEST
REQ_SDD_PMG_003,SDD,`SectorRotatorFacade.propose` SHALL return `()` when `rotation_propos…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/portfolio_manager/sector_rotator_facade.py,tests/portfolio_manager/test_sector_rotator_facade.py,TEST
REQ_SDD_PMG_004,SDD,`AttributionDecomposition.__post_init__` SHALL verify each scope sums…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/portfolio_manager/__init__.py;trading_system/portfolio_manager/attribution.py,tests/portfolio_manager/test_attribution.py,TEST
REQ_SDD_QNT_001,SDD,"`Hypothesis` SHALL be a `@dataclass(frozen=True, slots=True)` whose `…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategy_lab/quant/__init__.py,tests/strategy_lab/quant/test_hypothesis.py,TEST
REQ_SDD_QNT_002,SDD,`HypothesisValidator.validate(h)` SHALL invoke the five gates strictl…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategy_lab/quant/validator.py,tests/strategy_lab/quant/test_validator.py,TEST
REQ_SDD_QNT_003,SDD,`HypothesisLibrary.store(h)` SHALL reject `h.state != PENDING` with `…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategy_lab/quant/library.py,tests/strategy_lab/quant/test_library.py,TEST
REQ_SDD_QNT_004,SDD,"`HypothesisRunner.run(hypothesis, dataset, seed)` SHALL: (a) validate…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategy_lab/quant/runner.py,tests/strategy_lab/quant/test_runner.py,TEST
REQ_SDD_QNT_005,SDD,`overfitting.parameter_to_data_ratio(metrics)` SHALL return `Decimal(…,,Documentations/SDD.md,Documentations/Test-Plan.md,,tests/strategy_lab/quant/test_overfitting.py,TEST
REQ_SDD_QNT_006,SDD,The optimizer's safe-self-improvement gate SHALL invoke `overfitting.…,,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_QNT_007,SDD,"`ImprovementReport` SHALL carry `hypothesis_ids: tuple[HypothesisId,…",,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_QNT_008,SDD,`config/quant.yaml` SHALL be the 11th YAML (REQ_SDS_CFG_001 amended).…,,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_RAT_001,SDD,"`TradeRationale` SHALL be a `@dataclass(frozen=True, slots=True)` who…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/models/rationale.py,tests/models/test_rationale.py,TEST
REQ_SDD_RAT_002,SDD,The risk engine's `risk_approval` mapping SHALL use a closed gate-nam…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/models/rationale.py,tests/models/test_rationale.py,TEST
REQ_SDD_RAT_003,SDD,`BacktestResult.rationales` SHALL default to an empty tuple `()` so e…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/backtesting/result.py;trading_system/analytics/rationale.py,tests/backtesting/test_result_rationales.py;tests/analytics/test_rationale.py,TEST
REQ_SDD_RGM_001,SDD,`regime/detector.py` SHALL expose a public module-level constant `RUL…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/regime/__init__.py;trading_system/regime/detector.py,tests/regime/test_detector.py;tests/regime/test_config.py,TEST
REQ_SDD_RGM_002,SDD,"`RegimeDetector.evaluate(bars)` SHALL return `Err(""regime:insufficien…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/regime/detector.py,tests/regime/test_detector.py,TEST
REQ_SDD_RGM_003,SDD,`TransitionTracker` SHALL be the single mutable element of `regime/`.…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/regime/__init__.py;trading_system/regime/transition.py,tests/regime/test_transition.py,TEST
REQ_SDD_RGM_004,SDD,Every `TransitionEvent` SHALL be paired with a `safety.SafetyLayer.ra…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/regime/orchestrator.py,tests/regime/test_orchestrator.py,TEST
REQ_SDD_RGM_005,SDD,`TransitionRepository` SHALL persist every emitted `TransitionEvent`…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/regime/orchestrator.py;trading_system/regime/transition.py;trading_system/persistence/mappers.py;trading_system/persistence/repositories/transition.py,tests/regime/test_orchestrator.py;tests/persistence/test_transition_repository.py,TEST
REQ_SDD_SCT_001,SDD,`RegimeSectorBias.table` weights SHALL sum to `1.0 +/- 1e-9` per regi…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/sector_rotator/__init__.py;trading_system/wealth_ops/sector_rotator/regime_sector_bias.py,tests/wealth_ops/sector_rotator/test_regime_sector_bias.py,TEST
REQ_SDD_SCT_002,SDD,"`SectorRotator.evaluate(state, phase)` SHALL short-circuit to `()` wh…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/sector_rotator/rotator.py,tests/wealth_ops/sector_rotator/test_rotator.py,TEST
REQ_SDD_SCT_003,SDD,"`SectorTaxonomy.validate(sector)` SHALL return `Err(""data:unknown_sec…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/sector_rotator/taxonomy.py;trading_system/wealth_ops/sector_rotator/rotator.py,tests/wealth_ops/sector_rotator/test_taxonomy.py,TEST
REQ_SDD_SCT_004,SDD,"`RotationProposal` SHALL be a `@dataclass(frozen=True, slots=True)` c…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/models/meta.py,tests/models/test_rotation_proposal.py,TEST
REQ_SDD_SCT_005,SDD,`HoldingState` SHALL be the single mutable cursor for the rotator; re…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/sector_rotator/policy.py;trading_system/wealth_ops/sector_rotator/__init__.py;trading_system/wealth_ops/sector_rotator/rotator.py,tests/wealth_ops/sector_rotator/test_policy.py;tests/wealth_ops/sector_rotator/test_rotator.py,TEST
REQ_SDD_SCT_006,SDD,"A regime episode SHALL be the half-open interval `[entered_at, regime…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/sector_rotator/policy.py;trading_system/wealth_ops/sector_rotator/rotator.py,tests/wealth_ops/sector_rotator/test_rotator.py,TEST
REQ_SDD_SCT_007,SDD,`min_holding_days` SHALL be enforced on every sector flagged for exit…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/sector_rotator/policy.py;trading_system/wealth_ops/sector_rotator/rotator.py,tests/wealth_ops/sector_rotator/test_rotator.py,TEST
REQ_SDD_TST_001,SDD,A shared `BrokerAdapter` conformance test suite (`tests/adapters/conf…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/execution/adapter.py,,CODE
REQ_SDD_TST_002,SDD,`MockMarketDataProvider` SHALL produce identical bar series for ident…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/execution/slippage.py;trading_system/data/__init__.py;trading_system/data/mock.py,tests/data/test_mock.py,TEST
REQ_SDD_TST_003,SDD,"Tax-engine tests SHALL include boundary cases: zero gain, exact gate…",,Documentations/SDD.md,Documentations/Test-Plan.md,,tests/tax/test_engine.py,TEST
REQ_SDD_TST_004,SDD,Phase-engine tests SHALL include a hysteresis-flapping fixture that t…,,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_TST_005,SDD,"Kill-switch tests SHALL cover every trigger code (financial, strategy…",,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_TST_006,SDD,Backtest reproducibility SHALL be asserted by running each shipped st…,,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_TYP_001,SDD,All monetary and percentage-of-capital quantities SHALL use `decimal.…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/models/meta.py;trading_system/models/__init__.py;trading_system/models/trading.py;trading_system/models/flow.py;trading_system/models/money.py;trading_system/execution/fees.py;trading_system/execution/types.py;trading_system/strategies/state.py;trading_system/data/types.py;trading_system/turbo_selector/stats.py;trading_system/turbo_selector/score.py;trading_system/risk/metrics.py;trading_system/tax/harvest.py,tests/models/test_money.py,TEST
REQ_SDD_TYP_002,SDD,"Domain identifiers (`OrderId`, `TradeId`, `InstrumentId`, `StrategyId…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/models/__init__.py;trading_system/models/identifiers.py;trading_system/models/instrument.py,,CODE
REQ_SDD_TYP_003,SDD,"Enumerations (`Currency`, `Side`, `OrderType`, `OrderStatus`, `Phase`…",,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/models/__init__.py;trading_system/models/trading.py;trading_system/models/phase.py;trading_system/models/money.py;trading_system/models/safety.py;trading_system/models/instrument.py;trading_system/data/types.py;trading_system/wealth_ops/fx_hedger/forward.py,tests/models/test_money.py;tests/wealth_ops/fx_hedger/test_forward.py,TEST
REQ_SDD_TYP_004,SDD,`AllocationBucket` SHALL be a `StrEnum` with the five values `STOCK /…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/analytics/engine.py;trading_system/risk/engine.py;trading_system/risk/mapping.py,tests/models/test_phase.py,TEST
REQ_SDD_WEB_001,SDD,`webui/api.py` SHALL host the HTTP server using a stdlib backend (`ws…,,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/webui/__init__.py,tests/webui/test_server.py,TEST
REQ_SDD_WEB_002,SDD,"`webui/auth.py.WebAuth` SHALL expose `require_account(request, accoun…",,Documentations/SDD.md,Documentations/Test-Plan.md,,tests/webui/test_routes.py,TEST
REQ_SDD_WEB_003,SDD,`POST /registry/{strategy_id}/promote` SHALL delegate to `RegistryRep…,,Documentations/SDD.md,Documentations/Test-Plan.md,,tests/webui/test_routes.py,TEST
REQ_SDD_WEB_004,SDD,"`IdempotencyStore.lookup(account_id, key)` SHALL return `Ok(prior_res…",,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_WEB_005,SDD,Async backtest submission SHALL go through `JobQueue.submit(spec)` wh…,,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_WEB_006,SDD,Every `webui/routes/*.py` file SHALL satisfy an import-graph audit: A…,,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_WEB_007,SDD,Every response dataclass under `webui/schemas.py` SHALL expose a `ren…,,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDD_WEB_008,SDD,`config/webui.yaml` SHALL be the 10th YAML (REQ_SDS_CFG_001 amended).…,,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_ACC_001,SDS,`accounts/` SHALL sit at L7 alongside `main.py`; it SHALL compose low…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/accounts/__init__.py,tests/accounts/test_structural.py,TEST
REQ_SDS_ACC_002,SDS,`AccountRegistry.tick(now)` SHALL iterate accounts in lexicographic o…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/accounts/group.py;trading_system/accounts/registry.py,tests/accounts/test_tick.py;tests/accounts/test_account_registry.py;tests/accounts/test_group.py,TEST
REQ_SDS_ACC_003,SDS,"The `TaxModel` Protocol SHALL define `apply_realized(gain, position_m…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/accounts/tax_model.py,tests/accounts/test_tax_model.py,TEST
REQ_SDS_ACC_004,SDS,"`cross_account_risk.gate(proposal, registry)` SHALL run BEFORE order…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/accounts/cross_account_risk.py;trading_system/risk/engine.py,tests/accounts/test_cross_account_risk.py;tests/risk/test_cross_account_gate.py,TEST
REQ_SDS_ARC_001,SDS,The system SHALL be organized into eight layers (L0–L7) with strict d…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/__init__.py,,CODE
REQ_SDS_ARC_002,SDS,"Engines (tax, risk, phase, screener, turbo, scoring, backtest) SHALL…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/__init__.py;trading_system/result.py;trading_system/phase_engine/engine.py;trading_system/execution/fees.py;trading_system/backtesting/engine.py;trading_system/screener/__init__.py,,CODE
REQ_SDS_ARC_003,SDS,The safety layer SHALL act as a veto over execution; every call to `B…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_ARC_004,SDS,The runtime SHALL be a single-process event-driven loop; the same loo…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_ARC_005,SDS,All randomness SHALL be seeded; the seed SHALL be part of `Config` so…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/execution/adapter.py;trading_system/execution/local.py;trading_system/execution/slippage.py;trading_system/backtesting/engine.py;trading_system/backtesting/config.py,,CODE
REQ_SDS_ARC_006,SDS,Time SHALL be abstracted via a `Clock` interface; no module outside `…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/backtesting/engine.py;trading_system/backtesting/clock.py;trading_system/data/mock.py,tests/backtesting/test_clock.py,TEST
REQ_SDS_CFG_001,SDS,"Configuration SHALL be split across eight YAML files (`system`, `phas…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/main.py;trading_system/config/validator.py;trading_system/config/__init__.py;trading_system/config/system.py;trading_system/observability/loader.py,tests/config/test_validator.py,TEST
REQ_SDS_CFG_002,SDS,Schema validation SHALL run before any decisioning module initializes…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/phase_engine/loader.py;trading_system/config/validator.py;trading_system/notifications/loader.py,tests/phase_engine/test_loader.py;tests/config/test_validator.py,TEST
REQ_SDS_CFG_003,SDS,Kill-switch trigger thresholds SHALL be loaded once at startup and SH…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/loader.py;trading_system/safety/state_manager.py,,CODE
REQ_SDS_CRS_001,SDS,"All logs SHALL be JSON-line records with categories (`trade`, `decisi…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/main.py;trading_system/observability/logger.py;trading_system/observability/loader.py;trading_system/observability/__init__.py,tests/observability/test_logger.py,TEST
REQ_SDS_CRS_002,SDS,Every kill-switch state transition SHALL persist a snapshot artifact…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/__init__.py;trading_system/safety/snapshot.py,,CODE
REQ_SDS_CRS_003,SDS,"The strategy registry SHALL store, for every validated entry: code re…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategy_lab/candidate.py;trading_system/strategy_lab/metrics.py;trading_system/strategy_lab/registry.py,tests/strategy_lab/test_registry.py,TEST
REQ_SDS_CRS_004,SDS,"Behavioral defaults (preferring stocks, rejecting marginal trades, bl…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_DAT_001,SDS,`data/yfinance/` SHALL sit at L2 alongside `MockProvider`; runtime mo…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/data/yfinance/__init__.py;trading_system/data/yfinance/provider.py,tests/data/yfinance/test_provider.py,TEST
REQ_SDS_DAT_002,SDS,The local cache SHALL be the system of record for replay determinism:…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/data/yfinance/cache.py;trading_system/data/yfinance/provider.py,tests/data/yfinance/test_provider.py;tests/data/yfinance/test_cache.py,TEST
REQ_SDS_DAT_003,SDS,The mapper layer SHALL convert every numeric field from yfinance / pa…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/data/yfinance/mappers.py,tests/data/yfinance/test_mappers.py,TEST
REQ_SDS_DAT_004,SDS,The provider SHALL panic at construction if `system.yaml`'s `run_mode…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/data/yfinance/__init__.py;trading_system/data/yfinance/provider.py,tests/data/yfinance/test_provider.py,TEST
REQ_SDS_FLO_001,SDS,Every trade decision SHALL traverse the order: tax-aware gate → risk…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/dashboard/engine.py;trading_system/strategies/__init__.py;trading_system/risk/engine.py;trading_system/risk/__init__.py,,CODE
REQ_SDS_FLO_002,SDS,"`phase_engine` SHALL distribute `PhaseConstraints` to `risk/`, `strat…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/phase_engine/engine.py;trading_system/phase_engine/__init__.py;trading_system/strategies/tactical.py,tests/phase_engine/test_engine.py,TEST
REQ_SDS_FLO_003,SDS,"Backtests SHALL use the same trade-decision pipeline as live runs, sw…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/backtesting/engine.py;trading_system/backtesting/broker.py;trading_system/strategy_lab/backtester.py,tests/backtesting/test_broker.py;tests/backtesting/test_engine.py;tests/data/yfinance/test_integration.py,TEST
REQ_SDS_FLO_004,SDS,The runtime SHALL never invoke `strategy_lab/` modules other than the…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_FLO_005,SDS,"Kill-switch monitors (financial, strategy, execution, integrity) SHAL…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/recovery.py,,CODE
REQ_SDS_FND_001,SDS,`data/fundamentals/` SHALL sit at L2 inside `data/` and SHALL satisfy…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/data/fundamentals/__init__.py;trading_system/data/fundamentals/composite.py,tests/data/fundamentals/test_csv_provider.py,TEST
REQ_SDS_FXH_001,SDS,`wealth_ops/fx_hedger/` SHALL sit at L3 inside `wealth_ops/` alongsid…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/fx_hedger/__init__.py,tests/wealth_ops/fx_hedger/test_structural.py,TEST
REQ_SDS_FXH_002,SDS,`compute_fx_exposure` and `FXHedger.propose_hedges` SHALL be pure fun…,Documentations/SDS.md,,,trading_system/wealth_ops/fx_hedger/ledger.py,tests/wealth_ops/fx_hedger/test_structural.py,TEST
REQ_SDS_HOV_001,SDS,`institutional/hedge_overlay/` SHALL sit at L4 alongside `wealth_ops/…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_HOV_002,SDS,`HedgeOverlay.size` SHALL be a pure function: the only mutable state…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_INT_001,SDS,"The `BrokerAdapter` interface SHALL specify `submit`, `cancel`, `posi…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/execution/adapter.py;trading_system/execution/local.py;trading_system/execution/__init__.py,,CODE
REQ_SDS_INT_002,SDS,"The `MarketDataProvider` interface SHALL specify `bars`, `latest`, `d…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/backtesting/market_replay.py;trading_system/data/__init__.py;trading_system/data/provider.py;trading_system/data/mock.py;trading_system/data/types.py,tests/backtesting/test_market_replay.py;tests/data/yfinance/test_integration.py,TEST
REQ_SDS_INT_003,SDS,The `AlertChannel` interface SHALL deliver kill-switch state-change n…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/alerts.py;trading_system/safety/__init__.py,,CODE
REQ_SDS_INT_004,SDS,"`Config` SHALL be a frozen, dependency-injected object; no runtime mo…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/phase_engine/loader.py;trading_system/config/system.py;trading_system/regime/config.py;trading_system/accounts/tax_model.py;trading_system/turbo_selector/config.py;trading_system/risk/config.py;trading_system/tax/config.py;trading_system/screener/config.py;trading_system/observability/loader.py;trading_system/wealth_ops/fx_hedger/policy.py;trading_system/wealth_ops/sector_rotator/policy.py;trading_system/wealth_ops/sector_rotator/taxonomy.py;trading_system/wealth_ops/sector_rotator/regime_sector_bias.py;trading_system/data/fundamentals/config.py,,CODE
REQ_SDS_MCS_001,SDS,`backtesting/monte_carlo/` SHALL sit at L5 between `backtesting/engin…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_MCS_002,SDS,Per-path RNG seeding SHALL be derived as `seed_for_path(MCConfig.seed…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_MCS_003,SDS,`MonteCarloResult.equity_percentiles` (and the drawdown / sharpe sibl…,Documentations/SDS.md,Documentations/SDD.md,,,,SDD
REQ_SDS_MCS_004,SDS,The `MCGenerator` Protocol surface SHALL be exactly one method: `gene…,Documentations/SDS.md,Documentations/SDD.md,,,,SDD
REQ_SDS_MOD_001,SDS,`config/` SHALL run schema validation at startup including cross-fiel…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_MOD_002,SDS,`models/` SHALL contain only data types with input validation; it SHA…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/models/__init__.py,,CODE
REQ_SDS_MOD_003,SDS,"The tax module's public functions (`net_gain`, `net_dividend`, `trade…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/tax/engine.py;trading_system/tax/harvest.py;trading_system/tax/__init__.py,,CODE
REQ_SDS_MOD_004,SDS,The phase engine's state machine SHALL be monotone-up by default and…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/phase_engine/__init__.py,,CODE
REQ_SDS_MOD_005,SDS,"`capital_flow/` SHALL expose an ""equity excluding injections"" series…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/capital_flow/__init__.py;trading_system/capital_flow/flow.py;trading_system/backtesting/result.py;trading_system/analytics/engine.py;trading_system/strategy_lab/evaluator.py,tests/capital_flow/test_flow.py;tests/analytics/test_engine.py,TEST
REQ_SDS_MOD_006,SDS,Every concrete strategy SHALL implement a single `evaluate(state) ->…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategies/ensemble.py;trading_system/strategies/__init__.py;trading_system/strategies/core.py;trading_system/strategies/state.py;trading_system/strategies/tactical.py;trading_system/strategies/protocol.py;trading_system/screener/engine.py;trading_system/screener/__init__.py,tests/strategies/test_protocol.py,TEST
REQ_SDS_MOD_007,SDS,"The turbo selector SHALL emit ""no trade"" when the best candidate's sc…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_MOD_008,SDS,Structured products that cannot be decomposed into equity-equiv expos…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/structured_products/decomposers.py;trading_system/structured_products/__init__.py;trading_system/structured_products/admission.py;trading_system/structured_products/decomposition.py,tests/structured_products/test_admission.py,TEST
REQ_SDS_MOD_009,SDS,"Risk-engine internal inconsistencies (e.g., contradictory limit evalu…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/risk/engine.py;trading_system/risk/__init__.py,,CODE
REQ_SDS_MOD_010,SDS,`safety/state_manager` SHALL be the single writer for `KillSwitchStat…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/__init__.py;trading_system/safety/state_manager.py;trading_system/safety/protocol.py;trading_system/wealth_ops/fx_hedger/ledger.py,,CODE
REQ_SDS_MOD_011,SDS,The portfolio's primary equity curve SHALL be after-tax; any gross vi…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategies/protocol.py;trading_system/analytics/engine.py;trading_system/portfolio/__init__.py;trading_system/portfolio/portfolio.py,tests/analytics/test_engine.py;tests/portfolio/test_portfolio.py,TEST
REQ_SDS_MOD_012,SDS,The milestone controller SHALL include a fake-growth detector that re…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/milestone_controller/controller.py;trading_system/milestone_controller/__init__.py,tests/milestone_controller/test_controller.py,TEST
